file_name,transcription
data/baraa_litama_2_part0016.mp3,المَطحنة دور معاه باه مايفيقوش لولاد بلي راحو و خلاوهم دخلو لولاد
data/baraa_litama_2_part0017.mp3,و لقاو الكسرة شد الطفل مورصو باه ياكل ماخلاتوش أُختو قالتلو مرت بابانا
data/baraa_litama_2_part0018.mp3,ماشي موالفة تخبزنها و ضُك راهم راحوا و خلاونا أستنى
data/baraa_litama_2_part0019.mp3,نفوتو نجربوها في الكلب رماو مورصو كسرة للكلب كي كلاها مات
data/baraa_litama_2_part0020.mp3,ولات مشات هي وخوها  مشاو مشاو مشاو مشاو مشاو وصلوا لعين البقر عْطش
data/baraa_litama_2_part0021.mp3,الطفل و قالها أُختي عطشت خليني نشرب من هاذيك العين قالتلو لالا
data/baraa_litama_2_part0022.mp3,يا خويا ماتشربش هاذي عين البقرة تعود تشرب و توليلي بقرة زاد مشاو مشاو مشاو
data/baraa_litama_2_part0023.mp3,وصْلو لعين الداب قالها أختي عْطَشِت نَشِرب قالتلو لالا يا خويا ماتشْربش تولي
data/baraa_litama_2_part0024.mp3,لي دابْ زادو مشاو مشاو مشاو لْقاو عين لحصان قالها أختي نشرب قالتلو لالا يا
data/baraa_litama_2_part0025.mp3,خويا ماتشربش تْعود توليلي حْصان  زادو مشاو مشاو مشاو لقاو عين لَغْزال قالها أختي
data/baraa_litama_2_part0026.mp3,نشرب قالتلو لالا تعود توليلي غْزال مسكين عطش بزاف خلاها مشات شوية
data/baraa_litama_2_part0027.mp3,و رْجع و شرب كي دارت لقاتو لْحَقْها غْزال قالتلو خْدَعَتْني يا خويا يا وليد اما و
data/baraa_litama_2_part0028.mp3,بويا قالها ماننْساكشْ يا خْتي حتى نموت راحوا لواحد لبلاصة هي طلعت للشَجرة و تبات
data/baraa_litama_2_part0029.mp3,و هو يبات تحت الشجرة تقعد هي في الشجرة و تمشط شعَرْها لواحد النهار جاء السُلطان يْشَرب
data/baraa_litama_2_part0030.mp3,لَحْصان تاعو  همالا لصقت شعرة طويلة في لسان لَحصان و ماحبش يشرب
data/baraa_litama_2_part0031.mp3,شاف السُلطان هاذاك لحصان لقى الشعرة دايرة على لسانو نحاهالو و قال مولات هاذي الش
data/baraa_litama_2_part0032.mp3,عرة ما تكون غير عدرة و راح قاس هاديك الشعرة على البنات كامل تاع الدشرة و مالقى
data/baraa_litama_2_part0033.mp3,حتى وحدة عندها شعر كيما هاديك الشعرة و لا رجع للعين
data/baraa_litama_2_part0034.mp3,شاف ظل الطفلة في الماء تاع الواد  طلع راسو لقاها فوق الشجرة قالها
data/baraa_litama_2_part0035.mp3,أَنْس ولا جنْ قالتلو أَنْس لا اله الا الله محمد رسول الله قالها اهبطي ما حبتْش راح و بعثلها
data/baraa_litama_2_part0036.mp3,لعجوز الستوت قالتلو أنا نقْدر نجيبهالك راحت الستوت تحت الشجرة و حطت تخبز
data/baraa_litama_2_part0037.mp3,في الكسرة على الطاجين و هو مقَلوب و جابت المعزة و تحلبها ف من قرونها و تَحْكَمها
data/baraa_litama_2_part0038.mp3,من ضرَعْها نَطْقت الطفلة و قالت لها ماشي هاكذاك قالتها الستوت أرواحي أخبزيلي مالا و أحلبيلي
data/baraa_litama_2_part0039.mp3,هبطت و خبزت لها و حلبتلها المعزة و لْغدوة من ذاك زادت رجعت الستوت و دارت نفس الخدمة و كي نزلت
data/baraa_litama_2_part0040.mp3,ربطتها حتى جاء السُلْطان همالا قالها نزَوج بيك قالتلو نقبل نَزوج بيك
data/baraa_litama_2_part0041.mp3,بَصح بْشَرط  مَا تاذيشْ خويا لَغْزال قالها شَرْطك مَقبول زَوجت بيه ولات عايشة في خيرْ بالخ
data/baraa_litama_2_part0042.mp3,ديمات في لَقْصَر يوم من لَيام جاء باباها يَطْلب طلت من التاقة عَرْفاتو قالت لل
data/baraa_litama_2_part0043.mp3,خدام قولولو يستنى حتى نخبزولو الكسرة خَبْزت الكسرة و دارت فيها الويز
data/baraa_litama_2_part0044.mp3,و بعثتهالو و قالتلو ما تَقْسَمهاشْ حتى تكون بين ولادك وصل للدار و حط الكسرة
data/baraa_litama_2_part0045.mp3,في الطابلة و قْسَمها طاح منها اللويز قالتْلو مرتو هاذي ماتكون غير بنتك لونجة
data/baraa_litama_2_part0046.mp3,غَدوة أدي خْتْها و رُوح لعندها كي داها فرحت بيها لونجة و قعدت هي و ختها
data/baraa_litama_2_part0047.mp3,يشمسو قدام البير خت لونجة طبعتها و طاحت لونجة في البير و كانت حامل بالتوام
data/baraa_litama_2_part0048.mp3,و راحت حَكْمت بلاصتها و كي جاء السلطان قالها واش بيك يا لونجة كْحَلْتي
data/baraa_litama_2_part0049.mp3,قالتلو من ماء بلادكم ،قالها وش بيها عينك عوارت قالتلو من كحل بلادكم قاللها
data/baraa_litama_2_part0050.mp3,وش بيه شعرك حراش قالتلو من زيتكم غَدوة من ذاك قالتلو أذبح لَغزال قالها كيفاه
data/baraa_litama_2_part0051.mp3,نَذبحو يخي تفاهمنا عليها قالتلو قلت لك أذبحوا سمع لغزال واش
data/baraa_litama_2_part0052.mp3,قالت العورة راح للبير و قعد يقول لونجة لونجة يا بنت ما
data/baraa_litama_2_part0053.mp3,لَمواسْ مضات و الطناجر غلات و خوك لَغْزال في المَمات قالتلو روح للسلطان و
data/baraa_litama_2_part0054.mp3,قولو يذبح بقرة و يشلحها و يملحها و يحطها على طرف البير راني ولدت و موسى على رُكبة و عيسى
data/baraa_litama_2_part0055.mp3,على رُكبة و لَحنش بو سَبْع روس يعس فينا سمعو الخُدام الهدرة هاذي
data/baraa_litama_2_part0056.mp3,و راحو قالو للسُلطان روح شوف لَغْزال واش يقول عند البير راح و طل يلقى لونجة مع لولاد ذبح
data/baraa_litama_2_part0057.mp3,البقرة و شلحها و ملحها خرج لحنش كلا اللحم و عطش راح يحوس على الماء جبدو لونجة
data/baraa_litama_2_part0058.mp3,هي و أولادها و حْكاتلهم كيفاه صرا هاذ الشي كامل حكم السلطان العورة ذبحها و نحالها راسها
data/baraa_litama_2_part0059.mp3,و طيبها و بعثها لماليها و دارو راس العورة في شكارة ْ و ركبوها فوق الدابْ
data/baraa_litama_2_part0060.mp3,باش يوصلو ليماها عرضت يماها الجيران باش ياكلو اللحم و تفرح و تقول سعدي ببنتي
data/baraa_litama_2_part0061.mp3,بعثتلي اللحم و الحمار يهدر و يقول ،تيس تيس راس العورة في التليس سمعاتو يماها
data/baraa_litama_2_part0062.mp3,و راحت للتليس و لقات راس بنتها عرفت باللي الشر اللي ديرو خلصاتو
data/baraa_wed3a_part0001.mp3,اهلا السلام عليكم اصدقاء مدونة التعليم بوخشم مريم
data/baraa_wed3a_part0002.mp3,اليوم مع قصة من تراثنا الجزائري الغني وهي قصة ودعة واخواتها السبعة
data/baraa_wed3a_part0003.mp3,قراءة ممتعة ودعة هاذي طفلة شابة بزاف و يتيمة
data/baraa_wed3a_part0004.mp3,توفى باباها و توفات أمها بعده خلاتها صغيرة عندها سبعة إخوة بخير
data/baraa_wed3a_part0005.mp3,عليهم بخيولهم و زوجاتهم و أولادهم و أراضيهم وهي صغيرة كانت امها تغنيلها أغنية
data/baraa_wed3a_part0006.mp3,عنها و عن أخوتها السبعة كي تمشطلها شعرها الطويل و الحريري تبقى تقول
data/baraa_wed3a_part0007.mp3,الكاس الكاس كوسوه خوتو سبعة وزوجوه خيولهم سبعة وكوسوه نساهم سبعة وكوسوه ونهار
data/baraa_wed3a_part0008.mp3,العيد زينوه بقات ودعة كل مرة تمشط شعرها تغنيها وكانوا خوتها للسبعة يدللوها
data/baraa_wed3a_part0009.mp3,و هي ممو عينهم وهاذ الشي اللي خلا نساهم يغيرو منها و يحقدو عليها وكل ما يزيد
data/baraa_wed3a_part0010.mp3,حب خاوتها ليها تزيد كراهية و حقد نساهم حتى جا النهار اللي تفاهمو فيه
data/baraa_wed3a_part0011.mp3,باش يخلو خاوتها يكرهوها و يتبراو منها راحو عند مدبرة
data/baraa_wed3a_part0012.mp3,سحارة و شريرة و حكاولها شا بغاو يديرو اعطاتهم تدبيرة شيطانية وشرطها
data/baraa_wed3a_part0013.mp3,كان لازم يديروها وقت ما الخاوة يكونو مسافرين من عادة خاوة
data/baraa_wed3a_part0014.mp3,ودعة كل مرة فالعام يروحو يصيدو و يبعدو ما يجوش بالأشهر وهي
data/baraa_wed3a_part0015.mp3,الفرصة اللي كانوا يستناو فيها نساهم باش يتخلصو منها امالا اجتمعوا و بداو
data/baraa_wed3a_part0016.mp3,ينفذو في تدبيرة المدبرة جابوا بيضة تاع لفعة وقالولها قالتلنا المدبرة
data/baraa_wed3a_part0017.mp3,بلي هاذ الخطرة خاوتك ما يرجعوش من الصيد سالمين هي خافت و بدات تبكي قالتلهم كيفاش
data/baraa_wed3a_part0018.mp3,قالولها كاين حل واحد وراهو عندك أنت اذا بغيتي خاوتك يرجعوا لديارهم و أولادهم
data/baraa_wed3a_part0019.mp3,لازم تصرطي هاذ الحبة تاع البيض كيما راهي بقات مترددة و هوما يقنعوا فيها
data/baraa_wed3a_part0020.mp3,من خوفها صرطتها بلعتها طوول كيما راهي فاتوا أيام وفقصت البيضة وخرج منها
data/baraa_wed3a_part0021.mp3,حنش في كرش ودعة المسكينة، بدات تمرض و تحس حاجة كل مرة توجع فيها في كرشها
data/baraa_wed3a_part0022.mp3,ورجعت تاكل و ما تشبعش ، و تستفرغ من الألم ، نقص وزنها و ذبالت و بانت كرشها كبيرة
data/baraa_wed3a_part0023.mp3,وبداو نسا خاوتها يسقسو فيها و يقولولها لوكان يشوفوك خاوتك يذبحوك وهي تبكي
data/baraa_wed3a_part0024.mp3,و تقوللهم انها بريئة و مادرت والو وطبعا باش يكملوا خطتهم
data/baraa_wed3a_part0025.mp3,دارو ارواحهم خايفين عليها قالولها احنا نتصرفوا بالصح لازم تساعفينا
data/baraa_wed3a_part0026.mp3,اداوها لواد العبيد غطسوها فيه ولات كحلة بعدما كانت بيضة كيما القمر و اداو
data/baraa_wed3a_part0027.mp3,معاهم خادمة عندهم غطسوها في واد الاحرار رجعت بيضة وبدلولهم حوايجهم
data/baraa_wed3a_part0028.mp3,وحطو ودعة في بلاصة الخدامة و الخدامة في بلاصة ودعة رجعو الخاوة من الصيد متوحشين أختهم
data/baraa_wed3a_part0029.mp3,ولكن صابوها متبدلة بزاف قالولهم نساهم بلي اختهم مرضت بزاف
data/baraa_wed3a_part0030.mp3,موراهم و تبكمت ماعادتش قادرة تهدر وطبعا هوما هددوا الخدامة
data/baraa_wed3a_part0031.mp3,بالقتل اذا حلت فمها جابولها خاوتها قاع الاطباء بلا فايدة و بقاو شاكين
data/baraa_wed3a_part0032.mp3,حسوا بلي كاينة حاجة بقاو يعسوا فيها حتى وحد النهار دخل خوها
data/baraa_wed3a_part0033.mp3,الصغير لبلاصة الخدم صابها و صاب كرشها لفمها من الخلعة و الزعاف ما انتبهش بلي
data/baraa_wed3a_part0034.mp3,اختو رجعت كحلة شدها من شعرها و عيط لخاوتو قاللهم شوفوا شا لقيت جن جنونهم و بغاو يقتلوها
data/baraa_wed3a_part0035.mp3,وهي تبكي و تقوللهم مادرت والو تدخلوا نساهم و قالولهم
data/baraa_wed3a_part0036.mp3,تستاهل تندفن حية باش ماتوليش حكايتهم على كل لسان و ينتشر السر و ينفضحو
data/baraa_wed3a_part0037.mp3,أداوها حفرولها حفرة و ردموها فيها و شعرها خرج تخلط مع الحشيش
data/baraa_wed3a_part0038.mp3,لانو طويل وهوما ردموها بالخف فات وقت صغير  وسمعت صوت حصان جاي  حبس الحصان و بقى ياكل فالحشيش
data/baraa_wed3a_part0039.mp3,نهش شعرها معاه زقات وقالتلو أي ضريتني ماكفاكمش اللي درتوه فيا
data/baraa_wed3a_part0040.mp3,انصدم الراجل و بغا يرجع ومن بعد خمم و نبش فالتراب قالتلو وذرك شا بغيتو مني
data/baraa_wed3a_part0041.mp3,حل عليها الراجل الحفرة و خرجها قاللها انت بنت الدنيا و لا الاخرة قالتلو أنا كنت بنت
data/baraa_wed3a_part0042.mp3,الدنيا و ذروك راني بنت الآخرة أداها الراجل لدارو وقالها عليك أمان الله
data/baraa_wed3a_part0043.mp3,انا صدقت أنك بريئة ورايح نشوف كرشك كي كبرت علاش بعدما ريحت و كلات و تحممت وبقات يامات و هي كل
data/baraa_wed3a_part0044.mp3,مرة تمشط شعرها تقول الكلام اللي علماتهلها أمها لكاس الكاس كوسوه خوتو سبعة وزوجوه
data/baraa_wed3a_part0045.mp3,خيولهم سبعة وكوسوه نساهم سبعة وكوسوه ونهار العيد زينوه والراجل ما علابالوش شكون هي
data/baraa_wed3a_part0046.mp3,خاوتها معروفين و ما بغاتش تشوه صورتهم و تهينهم قدام الناس وهو ما بغاش
data/baraa_wed3a_part0047.mp3,يضغط عليها بالصح كان كل مرة يسمع غنيتها بلا ماتعرف بلي سمعها بعد أيام
data/baraa_wed3a_part0048.mp3,سافر الراجل لحكيم و خلاها وصل عندو حكالو حكايتها قالو الحكيم لازم نشوفها
data/baraa_wed3a_part0049.mp3,جابو معاه وخبراتو بالحكاية مع نسا خاوتها الحكيم عرف بلي هذا تدبير شيطاني
data/baraa_wed3a_part0050.mp3,وعرف بلي البيضة تاع حنش و هو اللي راه يكبر في كرشها أمالا قال للراجل شوف لازم تذبح
data/baraa_wed3a_part0051.mp3,خروف و تشوي اللحم و تكثر فيه الملح بزاف و تعطيها تاكل حتى ما تقدرش بلا ما تشرب الما
data/baraa_wed3a_part0052.mp3,وكي تشبع مليح علقها من رجلها و دير تحت راسها باسينة تاع ماء
data/baraa_wed3a_part0053.mp3,الراجل دار قاع شا قالو الحكيم بقات ودعة معلقة من رجلها و بعد
data/baraa_wed3a_part0054.mp3,شوية ولات تعيط و تبكي حتى خرج من فمها حنش كبير اللي كان عطشان و شاف
data/baraa_wed3a_part0055.mp3,الماء طاح الحنش فالباسبينة قتلو الراجل وقاللها ذروك تحكيلي حكايتك
data/baraa_wed3a_part0056.mp3,انا سمعتك تقولي كلام كل مرة انت شكون و شاهي حكايتك بقات ودعة
data/baraa_wed3a_part0057.mp3,تبكي و تحكيلو قاللها شوفي عندي حل المشكل راح عند
data/baraa_wed3a_part0058.mp3,الحكيم جابو من جديد بعدما كملو الحكاية ودار الحنش اللي خرج
data/baraa_wed3a_part0059.mp3,من كرش ودعة في رزمة وراح جاب خاوتها قاللهم أختكم عندي و حكايتها تبكي بالصح
data/baraa_wed3a_part0060.mp3,ما تقولوش لنساكم راحو معاه خاوتها لقاو الحكيم و شافو الحنش و طلبوا السماح
data/baraa_wed3a_part0061.mp3,من أختهم العزيزة ودعة ووعدو نفوسهم باش اللي تسبب في هاذ الماساة يتعاقب
data/baraa_wed3a_part0062.mp3,اعطاهم الحكيم تدبيرة ورجعو لدارهم و معاهم ودعة بالصح خباوها باش ما يشوفوهاش نساهم
data/baraa_wed3a_part0063.mp3,حفروا حفرة كبيرة و شعلوا فيها النار وقالو لنساهم كل وحدة فيكم تنقز فوق الحفرة سبع مرات
data/baraa_wed3a_part0064.mp3,رفضوا فالاول بالصح قالولهم اللي ما تنفذتش معناها كذبت علينا و على ودعة و خلاتنا ندفنوها
data/baraa_wed3a_part0065.mp3,طبعا هوما ما علابالهمش و بدات كل وحدة باغية تبين بلي خاطيها فاتت امراة الكبير
data/baraa_wed3a_part0066.mp3,طاحت فالحفرة زادت اللي موراها و اللي موراها كيف كيف ستة منهم طاحوا فالحفرة مين جا دور امراة أصغر
data/baraa_wed3a_part0067.mp3,واحد فيهم قفزت سبعة مرات وماصرالها والو لانها ماكانتش معاهم في التدبيرة الشريرة وكانت
data/baraa_wed3a_part0068.mp3,تشوف و ما فاهماش على بيها يقول اللي حفر حفرة لخوه يطيح فيها ومن بعد
data/baraa_wed3a_part0069.mp3,ودعة اداوها خاوتها لواد الأحرار رجعت كيما كانت و غطسوا الخادمة في واد العبيد رجعت كيما كانت وعاقبوها اللي دست
data/baraa_wed3a_part0070.mp3,عليهم وتزوجت ودعة من الراجل اللي وقف معاها و سلكها و برأها هاذي هيا القصة
data/baraa_litama_1_part0001.mp3,قالك واحد الراجل يخدم فلاح و عندو بقرة مربيها ماتت مرتو خلاتلو
data/baraa_litama_1_part0002.mp3,طفلة و طفل و قبل ما تموت وصاتوا على البقرة و قالتلوا ماتبيعهاش خليها
data/baraa_litama_1_part0003.mp3,للولاد ،زوَج هاداك الراجل بعد ما ماتت مرتو و جاب مرا أًخرى ،هاذيك لمرا زادت
data/baraa_litama_1_part0004.mp3,جابت معاه طفلة أَمالا مرتْ باباهم ولات تغير منهم بزاف و ماتمدلهمش ياكلو
data/baraa_litama_1_part0005.mp3,و يشربوا عادو كي يجوعو مساكن يروحوا للبقرة و يشربوا منها و
data/baraa_litama_1_part0006.mp3,كانت هاديك البقرة عندها ضرع عسل و لآخر حليب يرضعوا لولاد حتى يشبعوا
data/baraa_litama_1_part0007.mp3,أمالا لولاد هادوك بقاو غير يكبروا و يَزْيانوا حارت مرت باباهم و قالت
data/baraa_litama_1_part0008.mp3,وَشْ ياكلو هاذو الذراري حتى جابو روحهم هكذا و بنتي نعطيها تاكل قلب الحبة ماكبرت
data/baraa_litama_1_part0009.mp3,ما سمانتْ  من اليوم نرجع َنْعسهم كي عستْهم لقاتهم يرضعوا من البقرة
data/baraa_litama_1_part0010.mp3,قالت لراجلها بيع البقرة قالها يا مرا كيفاه نبيع البقرة بقرة ليْ
data/baraa_litama_1_part0011.mp3,تامى ماتتباعش يا مخلوقة أنعلي الشيطان قالتلو قلتلك بيعها يعني بيعها
data/baraa_litama_1_part0012.mp3,الراجل مسكين صاب روحو بين نارين كي مَغلوب الشرَع دا البقرة للسوق و يع
data/baraa_litama_1_part0013.mp3,يطْ و يْقول يا اللي يْسَمعْكُم الخيرْ بالخيرْ بَقْرَة لَيْتامى اللي يشريها يعشي فالندامة
data/baraa_litama_1_part0014.mp3,يردوا عليه الناس و يقولو ماتتباعش ،يعاود يردها للدار مرة على مرة و الحال كي
data/baraa_litama_1_part0015.mp3,ما راه قالت لو مرتو أديها المرة هاذي تتباع قالها يا مرا البقرة تاع ليتامى ماتتباعش
data/baraa_litama_1_part0016.mp3,قالتلو قلت لك المرة هاذي تتباع دا البقرة و مشى للسوق هو خْرَج منا
data/baraa_litama_1_part0017.mp3,و هي لبست برنوس و دارت عمامة كيما الرجال و مشات للسوق كي عيط و قال يا ما
data/baraa_litama_1_part0018.mp3,لين الدلالة بقرة ليتامى تتباع ولا لالا نطْقَت هي بصيفَتْ راجَل و قالت
data/baraa_litama_1_part0019.mp3,بيع تَرْبَحْ راح الراجل للجزار و دا البقرة باعهالو و قالو عندي شَرط وا
data/baraa_litama_1_part0020.mp3,حد خليلي الضرع تاع البقرة للذراري أعطاه هاذاك الضرع و داه الراجل
data/baraa_litama_1_part0021.mp3,و راح حطو في قبر مرتو يمات ليتامى و كي رجع للدار قالهم كي تجوعوا
data/baraa_litama_1_part0022.mp3,روحوا لقْبَر يماكم راني خليتلكم ضرَع البقرة عادو الذراري كلما يجوعوا
data/baraa_litama_1_part0023.mp3,يروحوا
data/manel_part_52.mp3,كان راجل حطّاب فقير علي ڨد حالو كل ما يهز ساق تغرق الاخرى، كل يوم عندو حشاكم حمار يطلع عليه ويروح  للغابة
data/manel_part_53.mp3,يقطع الحطب ويرجع يبيعو في السوق وذيك  البلاصة  اللي يروح ليها  باش  يحطب  فيها ياسر خوانة وقطاع الطريق
data/manel_part_54.mp3,وفي يوم من الايام وذاك  المسكين  يڨص في الحطب والحمار تاعو نفحتلو قعد ينهق ينهق   وماحبش يحبس
data/manel_part_55.mp3,حتان سمعوه الخوانة  سمعو الصوت نتاع  النهيق تبعوا الحسّ وصلو للبلاصة  اللي فيها  الحطاب مسكين  دارو بيه مالجوايه  قاع
data/manel_part_56.mp3,وفكّولو الحمار و الحطب الحطّاب جرى و هرب منهم المهم يسلك راسو قعد يجري حتى لحڨ  للمدينة
data/manel_part_57.mp3,وهو حاير ويخمم وش يدير صحيبو لي كان تاكل عليه يجيب بيه الرزق خونوه ومعندوش علاه يجيب الحطب
data/manel_part_58.mp3,ولا عندو  باه يشري واحد اخر اومبعد خمم وڨال نروح للسوڨ بلاك نلقى واحد رخيس على حساب صويرداتي  نخدم  عليه وربي يعوضني خير
data/manel_part_59.mp3,لكن الحمار اللي يحط عليه إيدو  يلقاه غالي نار ماايأسش  وقعد يدور في السوق ويساوم
data/manel_part_60.mp3,قد مادار مالقاش حمار على قد دراهمو  حتان قريب يسكّر السوق والبيّاعة بداو  يروّحو
data/manel_part_61.mp3,تلفت يلقى راجل فقير محتاج أكثر منه  واقف وقدامو حمار مالڨاش شكون يشريه منه.راح ليه قالو الحطّاب
data/manel_part_62.mp3,وش  ما لقيتش الي  يشري عليك هذا الحمير  قالو البيّاع  ذالحمير أطرش وبكوش واحد ما ساومني فيه ولا حب يشريه  وأنا لازم نبيعو  محتاج
data/manel_part_63.mp3,قاله الحطّاب عندي ذالدريهمات تديهم عليا وتبيعلي الحمير فرح البيّاع وقالو  بالربح .مبارك عليك.عطاه الدراهم  وهز الحمار وراح
data/manel_part_64.mp3,لاقاتو مرتو  يا راجل وينك خير طولت اليوم حيرتني عليك قالها يا مرا راهو صارلي وصارلي وحكالها حكاية الخوانةوالحمار لي سرقوه
data/manel_part_65.mp3,قاللها بصح  ذالحمار يا مرا راح  يكون سبة سعدنا قالتلو مرتو حمار أطرش وبكوش كيفاش يكون سبة  سعدنا
data/manel_part_67.mp3,مرتو نوحت نوحت علي اياماتها وغطات راسها ورقدت  و الحطّاب قال لازم نعلّم الحمار لقطات باه يولي  يفهمني وياخذ رايي
data/manel_part_68.mp3,وقعد أيام وأيام وهو يعلّم فيه كيفاش يقدّم وكيفاش يوقف ويحفظ فيه في الطريق كيفاش يروح وحدو  للحوش
data/manel_part_69.mp3,وبعد ايامات سي الحطّاب ولّا يمشي للغابة يقص في الحطب ولا من يسمع بيه ولا من يعرف انه موجود والرزق تحرك في ايدو
data/manel_part_70.mp3,وفي يوم من الايامات  سي الحطّاب نسى ما ربطش الحمار  ياخي مشى سرح من مكان لمكان  بين الشجر في الغابة وخرج من الغابة
data/manel_part_71.mp3,ودخل للمدينة حتان لحڨ للقصر تاع  السلطان دخل للجنان تاع القصر وبدا ياكل في الوريدات والعشيبات والشجر
data/manel_part_72.mp3,فاقو بيه الخدّم وتلمو  عليه وهما ينشو فيه اخرج اخرج برا  الحمار مافهمش ما خرج من الجنان ما فهمهم وش يحوسو
data/manel_part_73.mp3,السلطان خرج وجهو احمر و  القش باين في عينيه  قال للحرس جيبولي مولاه  وتقتلوهم في زوج  الحمار ومولاه
data/manel_part_74.mp3,ومكان حتى واحد يعرف مولاه وكيما تعرفو في العادة الحمار يخلوه يروح يمشي وحدو  يعرف الطريق ويروح لدار مولاه وحده
data/manel_part_75.mp3,شدوه ضربوه زعمة باه يروح لمولاه ويعرفوه  والحمار والو محبش يتحرك ولا يمشي السلطان من الزعاف قال أقتلوه وعلقولي راسو في ساحة السوق
data/manel_part_76.mp3,قالو  الوزير  يا سيدنا لالا  راهو حمار مايفهمش وكي نقتلوه كيفاه نعرفو مولاه
data/manel_part_77.mp3,قال السلطان امالة نحب تعلموه كيفاه  يحترم السلاطين جيبولي شكون يقدر يعلمو كيفاه  يحترم السلاطين
data/manel_part_78.mp3,من الصباح البرّاحة تدور في  المدينة  وتعيط للناس شكون يقدر يعلم الحمار   كيفاش يحترم السلاطين شكون  يقدر  يعلّم الحمار كيف يحترم السلاطين
data/manel_part_79.mp3,فتتكم بالحديث نرجعو  لسي الحطّاب بعد ما كمّل قصّان الحطب جاء باش يحطهم فوق الحمار  مالڨاهش  مربوط في بلاصتو  مسكين روّح بالحطب على كتافه للحوش
data/manel_part_80.mp3,لاقاتو مرته  يا سعدي بيك تقول الحمار راح يكون سبة سعدنا ياطياح سعدنا  هاراك جيت وهاز حملك وحمل الحمار فوق كتافك
data/manel_part_81.mp3,نرجعو للبرّاحة في البلاد يدورو ويعيطو اللي يقدر يعلم الحمار طاعة السلاطين سي الحطّاب سمع الصياح قال خلي نطلع  نشوف الحكاية ذي
data/manel_part_82.mp3,لقى ياسر ناس دايرين بذاك الحمير  إررر أششش حاشاكم اك الحمار لا تحرك ولا ناض  الحطّاب كي شافو عرفو  اللي الحمار تاعو ودار  روحو ماعرفوش.
data/manel_part_83.mp3,وراح وقال للسلطان  يا سيدي السلطان أنا نقدر نهدر مع الحمير  ونفهمهم ويفهموني ونقدر نعلمو كيفاش  يحترم سيدنا السلطان
data/manel_part_84.mp3,الناس قعدو فاتحين  فوامهم و يسمعو وحايرين قلو السلطان وريني ترا  كيفاش تقدر تهدر معاه
data/manel_part_85.mp3,الحطّاب متاكد من روحو و مش خايف الحمار تاعو  وكي ماقلنا كي شراه قعد أيامات إيعلم فيه كيفاش يقدم وكيفاه يوخر وعلمو كيفاه يفهم حركات ايديه.
data/manel_part_86.mp3,قرب الحطّاب من الحمير وقعد يحرك في يديه  دارلو هاك و الحمير تبعو  و زاد رفد ايدو  لفوق و الحمير وقف علي رجليه
data/manel_part_87.mp3,الناس تتفرج و السلطان والوزراء والحاشية  كلهم حايرين  ويشوفو في عجب ربّي
data/manel_part_88.mp3,قلو السلطان  يعطك الصحة لكن يحبلو وقت باش ذا لحمير يتعلم علي طاعة وإحترام السلاطين  قال الحطّاب  يا سيدي لحمير يلزمو أقل شيء عشرة سنين باش يتعلّم إحترام السلاطين
data/manel_part_89.mp3,قال السلطان  أيه لكن كيفاه نعرفو إنو  تعلّم وولّى يحترم السلاطين
data/manel_part_90.mp3,قال الحطّاب  يا سيدي الحمار لما  إينهق معناها رواهو  إتعلّم يحترمك ولازم يقعد في زريبة  القصر باه يوالف علي حياة القصور وكل يوم يدير دورة قدام  البحر
data/manel_part_91.mp3,اومبعد  السلطان عطى للحطّاب جناح في القصر وعطاه دراهم راح لمرتو  قاللها يا مرا مش قتلك راو ذا لحمير راح  يكون سبب سعدنا
data/manel_part_92.mp3,قالتلو يا راجل كيفاه سبب سعدنا في إيدك عشرة سنين باش ينهق وهو بكوش واطرش و السلطان وقتها يقطعلك  راسك
data/manel_part_93.mp3,قالها  موت ياحمار  منا لعشرة سنين يانموت انا يا يموت السلطان يا يموت الحمار وانا نعيش في العز لذاك الوقت
data/manel_part_31.mp3,راكي فداركم طحتي تصرعتي و مانك كي ما عرفتش وش ديرلك عيطتلي مزية لي عيطتلي انا منال كون غير ماشاقاتكش ما تعاوديهاش منال نتي مرتي كي مانشقاش علاجالك مالا علا شكون نشقا تقعدت و قتلو كاشما قلت لماني ؟ اه وي قتلها حسبتلي علابالها حتى شوكاتني كي بدات تبكي تبكي ؟ بكات عليا ؟ وي بيان سوور ماشي مليح تخبي عليها بش تعرف تعسك و تتهلا فيك ما نسحقهاش تتهلا فيا
data/manel_part_29.mp3,دخلت يماها تجري وتبكي حسبتلها بنتها ماتت كنت انا عاطيتها بالظهر كي سمعتها تهدر حسيت واحد خبطني بلوحة لوجه  هذا الصوت نعرفو درت و نلقاها لپروف لي قاراتني فالبريمار لي قاتلي نتي كي تكبري تولي مجرمة علاجال الارنب الدنيا شحال صغيرة راني حاسة الدنيا كي الساعة دووور الدوور و تولي الصفر
data/manel_part_32.mp3,منال حبيت نهدر معاك فحاجة علابالي ما تعجبكش مي اذا تحبيني اسمعيلي اهدر بون كاينة عملية استئصال هذا الورم  تعتبر افضل علاج لهذ المرض تمدلك فرصة كبيرة بش تزيدي تعيشي كثر و فنفس الوقت انا نكرس حياتي بش نحوس دوا ولا علاج المرضك بش نصيبو و نداويك قبل ما يعاود يوليلك المرض وش رايك بصح انا مانيش حاباتك ضيع حياتك معايا حبيت نعيش 4 شهور لي بقاولي معاك و نخليك تعيش حياتك
